token	pos	etymology	family	freq	freq_family	freq_bins_12	freq_bins_4	family_size	family_membership	family_with_prefix	cognate	family_has_verb	family_with_altradical	tokens_per_family	verbs_per_family	adjectives_per_family	nomadjective_per_family	nouns_per_family	adverbsconjs_per_family	length	length_family_sum	length_family_mean	sentiment	register	domains_124	domains_47
excision	S	Latin	4977	2	133	11	3	2	Fm	1	1	1	0	8	2	4	0	2	0	8			0			
inciter	V	Latin	4978	219	310	6	2	2	TFm	0	1	1	0	5	1	2	1	2	0	7	42	8.4	0		psychologie	FOURRETOUT
incité	A	Latin	4978	34	310	9	2	2	Fm	0	1	1	0	5	1	2	1	2	0	6			0			
incitable	A	Latin	4978	1	310	12	2	2	Fm	0	1	1	0	5	1	2	1	2	0	9			0			
incitateur	B	Latin	4978	2	310	11	2	2	Fm	0	1	1	0	5	1	2	1	2	0	10			0			
incitation	S	Latin	4978	54	310	8	2	2	Fm	0	1	1	0	5	1	2	1	2	0	10			0			
incliner	V	Latin	4979	1629	3643	4	2	4	TFm	1	1	1	1	22	4	6	2	12	0	8	191	8.68	0		façon, manière	Geo
incliné	A	Latin	4979	500	3643	5	2	4	Fm	1	1	1	1	22	4	6	2	12	0	7			0			
inclination	S	Latin	4979	240	3643	6	2	4	Fm	1	1	1	1	22	4	6	2	12	0	11			0			
inclinaison	S	Latin	4979	111	3643	7	2	4	Fm	1	1	1	1	22	4	6	2	12	0	11			0			
déclin	S	Latin	4979	304	3643	6	2	4	Fm	1	1	1	1	22	4	6	2	12	0	6			0			
déclinaison	S	Latin	4979	19	3643	10	2	4	Fm	1	1	1	1	22	4	6	2	12	0	11			0			
décliner	V	Latin	4979	216	3643	6	2	4	Fm	1	1	1	1	22	4	6	2	12	0	8			0			
décliné	A	Latin	4979	34	3643	9	2	4	Fm	1	1	1	1	22	4	6	2	12	0	7			0			
déclinant	A	Latin	4979	70	3643	8	2	4	Fm	1	1	1	1	22	4	6	2	12	0	9			0			
déclinatoire	S	Latin	4979	2	3643	11	2	4	Fm	1	1	1	1	22	4	6	2	12	0	12			0			
déclination	S	Latin	4979	1	3643	12	2	4	Fm	1	1	1	1	22	4	6	2	12	0	11			0			
clin	S	Latin	4979	266	3643	6	2	4	Fm	1	1	1	1	22	4	6	2	12	0	4			0			
cliner	V	Latin	4979	1	3643	12	2	4	Fm	1	1	1	1	22	4	6	2	12	0	6			0			
indéclinable	A	Latin	4979	5	3643	11	2	4	Fm	1	1	1	1	22	4	6	2	12	0	12			0			
enclin	A	Latin	4979	216	3643	6	2	4	Fm	1	1	1	1	22	4	6	2	12	0	6			0			
synclinal	B	Latin	4979	2	3643	11	2	4	Fm	1	1	1	1	22	4	6	2	12	0	9			0			
déclivité	S	Latin	4979	18	3643	10	2	4	Fm	1	1	1	1	22	4	6	2	12	0	9			0			
déclive	S	Latin	4979	5	3643	11	2	4	Fm	1	1	1	1	22	4	6	2	12	0	7			0			
proclive	A	Latin	4979	1	3643	12	2	4	Fm	1	1	1	1	22	4	6	2	12	0	8			0			
proclitique	B	Latin	4979	1	3643	12	2	4	Fm	1	1	1	1	22	4	6	2	12	0	11			0			
enclitique	S	Latin	4979	1	3643	12	2	4	Fm	1	1	1	1	22	4	6	2	12	0	10			0			
récliner	V	Latin	4979	1	3643	12	2	4	Fm	1	1	1	1	22	4	6	2	12	0	8			0			
incoercible	A	Latin	4980	64	98	8	3	2	TFm	1	1	0	0	5	0	3	0	2	0	11	53	10.6	0		psychologie	FOURRETOUT
incoercibilité	S	Latin	4980	8	98	10	3	2	Fm	1	1	0	0	5	0	3	0	2	0	14			0			
coercition	S	Latin	4980	15	98	10	3	2	Fm	1	1	0	0	5	0	3	0	2	0	10			0			
coercitif	A	Latin	4980	10	98	10	3	2	Fm	1	1	0	0	5	0	3	0	2	0	9			0			
coercible	A	Latin	4980	1	98	12	3	2	Fm	1	1	0	0	5	0	3	0	2	0	9			0			
incomber	V	Latin	4981	158	160	7	3	1	TFm	0	1	1	0	3	1	2	0	0	0	8	26	8.67	0		relation	FOURRETOUT
incombé	A	Latin	4981	1	160	12	3	1	Fm	0	1	1	0	3	1	2	0	0	0	7			0			
incomblable	A	Latin	4981	1	160	12	3	1	Fm	0	1	1	0	3	1	2	0	0	0	11			0			
incompatible	A	Latin	4982	256	530	6	2	2	TFm	1	1	0	0	5	0	2	0	3	0	12	68	13.6	0		relation	FOURRETOUT
incompatibilité	S	Latin	4982	104	530	7	2	2	Fm	1	1	0	0	5	0	2	0	3	0	15			0			
intercompatibilité	S	Latin	4982	1	530	12	2	2	Fm	1	1	0	0	5	0	2	0	3	0	18			0			
compatible	A	Latin	4982	154	530	7	2	2	Fm	1	1	0	0	5	0	2	0	3	0	10			0			
compatibilité	S	Latin	4982	15	530	10	2	2	Fm	1	1	0	0	5	0	2	0	3	0	13			0			
incongru	A	Latin	4983	40	97	9	3	2	TFm	1	1	0	0	7	0	3	0	2	2	8	66	9.43	0		parole, parler	Conflit
incongruité	S	Latin	4983	26	97	9	3	2	Fm	1	1	0	0	7	0	3	0	2	2	11			0			
incongrûment	D	Latin	4983	2	97	11	3	2	Fm	1	1	0	0	7	0	3	0	2	2	12			0			
congru	A	Latin	4983	11	97	10	3	2	Fm	1	1	0	0	7	0	3	0	2	2	6			0			
congruence	S	Latin	4983	2	97	11	3	2	Fm	1	1	0	0	7	0	3	0	2	2	10			0			
congruent	A	Latin	4983	3	97	11	3	2	Fm	1	1	0	0	7	0	3	0	2	2	9			0			
congrûment	D	Latin	4983	13	97	10	3	2	Fm	1	1	0	0	7	0	3	0	2	2	10			0			
incrémenter	V	Latin	4984	1	4	12	4	2	TFm	0	1	1	0	4	1	2	0	1	0	11	48	12	0		informatique	FOURRETOUT
incrémenté	A	Latin	4984	1	4	12	4	2	Fm	0	1	1	0	4	1	2	0	1	0	10			0			
incrémentation	S	Latin	4984	1	4	12	4	2	Fm	0	1	1	0	4	1	2	0	1	0	14			0			
incrémentable	A	Latin	4984	1	4	12	4	2	Fm	0	1	1	0	4	1	2	0	1	0	13			0			
incubation	S	Latin	4985	23	52	9	3	2	TFm	0	1	1	0	4	1	0	1	3	0	10	33	8.25	0		biologie	Corps
incube	S	Latin	4985	26	52	9	3	2	Fm	0	1	1	0	4	1	0	1	3	0	6			0			
incuber	V	Latin	4985	1	52	12	3	2	Fm	0	1	1	0	4	1	0	1	3	0	7			0			
incubateur	B	Latin	4985	2	52	11	3	2	Fm	0	1	1	0	4	1	0	1	3	0	10			0			
inculquer	V	Latin	4986	77	124	8	3	2	TFm	1	1	1	0	5	1	2	0	2	0	9	50	10	0		enseignement	FOURRETOUT
inculqué	A	Latin	4986	44	124	9	3	2	Fm	1	1	1	0	5	1	2	0	2	0	8			0			
inculcation	S	Latin	4986	1	124	12	3	2	Fm	1	1	1	0	5	1	2	0	2	0	11			0			
conculcatrice	S	Latin	4986	1	124	12	3	2	Fm	1	1	1	0	5	1	2	0	2	0	13			0			
